Date,StateCode,State,County,Confirmed,Deaths,Recovered
3/21/2020,SC,South Carolina,Daily Sources Latest DHEC count[1] Mar 7 [19] • Mar 8 [20] • Mar 9 [21] • Mar 10 [22] • Mar 11 [23] • Mar 12 [24] • Mar 13 [25] •Mar 14 [26] • Mar 15 [27] • Mar 16 [28] • Mar 17 [29] • Mar 18 [30] • Mar 19 [31] • Mar 20 [32][18][16] •Mar 21 [33],Daily Sources Latest DHEC count[1] Mar 7 [19] • Mar 8 [20] • Mar 9 [21] • Mar 10 [22] • Mar 11 [23] • Mar 12 [24] • Mar 13 [25] •Mar 14 [26] • Mar 15 [27] • Mar 16 [28] • Mar 17 [29] • Mar 18 [30] • Mar 19 [31] • Mar 20 [32][18][16] •Mar 21 [33],Daily Sources Latest DHEC count[1] Mar 7 [19] • Mar 8 [20] • Mar 9 [21] • Mar 10 [22] • Mar 11 [23] • Mar 12 [24] • Mar 13 [25] •Mar 14 [26] • Mar 15 [27] • Mar 16 [28] • Mar 17 [29] • Mar 18 [30] • Mar 19 [31] • Mar 20 [32][18][16] •Mar 21 [33],-
3/21/2020,MD,Maryland,Anne Arundel,15,0,0
3/21/2020,MD,Maryland,Baltimore,19,1,0
3/21/2020,MD,Maryland,Baltimore City,15,0,0
3/21/2020,MD,Maryland,Calvert,1,0,0
3/21/2020,MD,Maryland,Carroll,3,0,0
3/21/2020,MD,Maryland,Charles,4,0,0
3/21/2020,MD,Maryland,Frederick,1,0,0
3/21/2020,MD,Maryland,Harford,5,0,0
3/21/2020,MD,Maryland,Howard,19,0,0
3/21/2020,MD,Maryland,Montgomery,68,0,3
3/21/2020,MD,Maryland,"Prince George's",36,1,0
3/21/2020,MD,Maryland,Talbot,1,0,0
3/21/2020,MD,Maryland,Wicomico,2,0,0
3/21/2020,MD,Maryland,Worcester,1,0,0
3/21/2020,NJ,New Jersey,Atlantic,4,0,0
3/21/2020,NJ,New Jersey,Bergen,363,2,1
3/21/2020,NJ,New Jersey,Burlington,21,0,0
3/21/2020,NJ,New Jersey,Camden,15,0,0
3/21/2020,NJ,New Jersey,Cape May,2,0,0
3/21/2020,NJ,New Jersey,Cumberland,1,0,0
3/21/2020,NJ,New Jersey,Essex,107,0,0
3/21/2020,NJ,New Jersey,Gloucester,6,0,0
3/21/2020,NJ,New Jersey,Hudson,97,0,0
3/21/2020,NJ,New Jersey,Hunterdon,14,0,0
3/21/2020,NJ,New Jersey,Mercer,30,0,0
3/21/2020,NJ,New Jersey,Middlesex,116,0,0
3/21/2020,NJ,New Jersey,Monmouth,92,1,0
3/21/2020,NJ,New Jersey,Morris,64,0,0
3/21/2020,NJ,New Jersey,Ocean,62,0,0
3/21/2020,NJ,New Jersey,Passaic,67,0,0
3/21/2020,NJ,New Jersey,Somerset,34,0,0
3/21/2020,NJ,New Jersey,Sussex,6,0,0
3/21/2020,NJ,New Jersey,Union,81,0,0
3/21/2020,NJ,New Jersey,Warren,5,0,1
3/21/2020,NJ,New Jersey,Under Investigation,140,13,0
3/21/2020,DE,Delaware,Kent,5,-,-
3/21/2020,DE,Delaware,New Castle,27,-,-
3/21/2020,DE,Delaware,Sussex,6,-,-
3/21/2020,VA,Virginia,Accomack,1,0,-
3/21/2020,VA,Virginia,Albemarle County,1,0,-
3/21/2020,VA,Virginia,Alexandria (City),5,0,-
3/21/2020,VA,Virginia,Arlington,22,0,-
3/21/2020,VA,Virginia,Botetourt County,1,0,-
3/21/2020,VA,Virginia,Charles City County,1,0,-
3/21/2020,VA,Virginia,Charlottesville (City),1,0,-
3/21/2020,VA,Virginia,Chesterfield County,7,0,-
3/21/2020,VA,Virginia,Fairfax County,22,1[32],-
3/21/2020,VA,Virginia,Franklin County,1,0,-
3/21/2020,VA,Virginia,Gloucester County,2,0,-
3/21/2020,VA,Virginia,Goochland,1,0,-
3/21/2020,VA,Virginia,Hanover,1,0,-
3/21/2020,VA,Virginia,Harrisonburg (City),1,0,-
3/21/2020,VA,Virginia,Henrico,7,0,-
3/21/2020,VA,Virginia,Isle of Wight County,1,0,-
3/21/2020,VA,Virginia,James City County,20,2,-
3/21/2020,VA,Virginia,Loudoun County,14,0,-
3/21/2020,VA,Virginia,Mecklenburg County,1,0,-
3/21/2020,VA,Virginia,Newport News (City),2,0,-
3/21/2020,VA,Virginia,Norfolk (City),3,0,-
3/21/2020,VA,Virginia,Portsmouth (City),1,0,-
3/21/2020,VA,Virginia,Prince Edward,1,0,-
3/21/2020,VA,Virginia,Prince William County,14,0,-
3/21/2020,VA,Virginia,Richmond (City),6,0,-
3/21/2020,VA,Virginia,Spotsylvania County,1,0,-
3/21/2020,VA,Virginia,Stafford County,2,0,-
3/21/2020,VA,Virginia,Suffolk County,1,0,-
3/21/2020,VA,Virginia,Virginia Beach (City),4,0,-
3/21/2020,VA,Virginia,Williamsburg (City),4,0,-
3/21/2020,VA,Virginia,York,3,0,-
3/21/2020,WA,Washington,Benton,7,2,-
3/21/2020,WA,Washington,Chelan,3,0,-
3/21/2020,WA,Washington,Clallam,2,0,-
3/21/2020,WA,Washington,Clark,9[3],3[4],-
3/21/2020,WA,Washington,Columbia,1,0,-
3/21/2020,WA,Washington,Cowlitz,2[5],0,-
3/21/2020,WA,Washington,Franklin,2,0,-
3/21/2020,WA,Washington,Grant,11,1,-
3/21/2020,WA,Washington,Grays Harbor,1,0,-
3/21/2020,WA,Washington,Island,19,1,-
3/21/2020,WA,Washington,Jefferson,4,0,-
3/21/2020,WA,Washington,King,934,74,-
3/21/2020,WA,Washington,Kitsap,15,0,-
3/21/2020,WA,Washington,Kittitas,4,0,-
3/21/2020,WA,Washington,Klickitat,4,0,-
3/21/2020,WA,Washington,Lewis,2,0,-
3/21/2020,WA,Washington,Lincoln,1,0,-
3/21/2020,WA,Washington,Mason,1,0,-
3/21/2020,WA,Washington,Pierce,95,1,-
3/21/2020,WA,Washington,San Juan,1,0,-
3/21/2020,WA,Washington,Skagit,28,0,-
3/21/2020,WA,Washington,Snohomish,447,10,-
3/21/2020,WA,Washington,Spokane,16,0,-
3/21/2020,WA,Washington,Stevens,1,0,-
3/21/2020,WA,Washington,Thurston,9,0,-
3/21/2020,WA,Washington,Whatcom,14,2[7],-
3/21/2020,WA,Washington,Yakima,13,0,-
3/21/2020,WA,Washington,(Unassigned),147,6,-
3/21/2020,AL,Alabama,Baldwin,2,-,-
3/21/2020,AL,Alabama,Calhoun,1,-,-
3/21/2020,AL,Alabama,Chambers,1,-,-
3/21/2020,AL,Alabama,Cullman,2,-,-
3/21/2020,AL,Alabama,Elmore,6,-,-
3/21/2020,AL,Alabama,Jackson,1,-,-
3/21/2020,AL,Alabama,Jefferson,61,-,-
3/21/2020,AL,Alabama,Lamar,1,-,-
3/21/2020,AL,Alabama,Lauderdale,2,-,-
3/21/2020,AL,Alabama,Lee,12,-,-
3/21/2020,AL,Alabama,Limestone,1,-,-
3/21/2020,AL,Alabama,Madison,9,-,-
3/21/2020,AL,Alabama,Marion,1,-,-
3/21/2020,AL,Alabama,Mobile,2,-,-
3/21/2020,AL,Alabama,Montgomery,3,-,-
3/21/2020,AL,Alabama,Shelby,16,-,-
3/21/2020,AL,Alabama,St. Clair,1,-,-
3/21/2020,AL,Alabama,Talladega,1,-,-
3/21/2020,AL,Alabama,Tuscaloosa,6,-,-
3/21/2020,AL,Alabama,Walker,1,-,-
3/21/2020,AL,Alabama,Washington,1,-,-
3/21/2020,ME,Maine,Androscoggin,3,-,1
3/21/2020,ME,Maine,Cumberland,25,-,0
3/21/2020,ME,Maine,Hancock,1,-,0
3/21/2020,ME,Maine,Kennebec,3,-,0
3/21/2020,ME,Maine,Lincoln,3,-,0
3/21/2020,ME,Maine,Oxford,1,-,0
3/21/2020,ME,Maine,Penobscot,1,-,0
3/21/2020,ME,Maine,York,3,-,0
3/21/2020,ME,Maine,Unknown,12,-,0
3/21/2020,KY,Kentucky,Anderson,1,,-
3/21/2020,KY,Kentucky,Bourbon,2,1,-
3/21/2020,KY,Kentucky,Calloway,1,,-
3/21/2020,KY,Kentucky,Clark,2,,-
3/21/2020,KY,Kentucky,Christian,1,,-
3/21/2020,KY,Kentucky,Daviess,1,,-
3/21/2020,KY,Kentucky,Fayette,10,,-
3/21/2020,KY,Kentucky,Franklin,1,,-
3/21/2020,KY,Kentucky,Hardin,1,,-
3/21/2020,KY,Kentucky,Harrison,7,,-
3/21/2020,KY,Kentucky,Henderson,2,,-
3/21/2020,KY,Kentucky,Kenton,1,,-
3/21/2020,KY,Kentucky,Jefferson,25,1,-
3/21/2020,KY,Kentucky,Lyon,1,,-
3/21/2020,KY,Kentucky,Montgomery,2,,-
3/21/2020,KY,Kentucky,Nelson,1,,-
3/21/2020,KY,Kentucky,Oldham,1,,-
3/21/2020,KY,Kentucky,Pulaski,2,,-
3/21/2020,KY,Kentucky,Warren,2,,-
3/21/2020,KY,Kentucky,Source:[1][2][3],Source:[1][2][3],Source:[1][2][3],-
3/21/2020,IA,Iowa,Adair,1,0,-
3/21/2020,IA,Iowa,Allamakee,3,0,-
3/21/2020,IA,Iowa,Black Hawk,1,0,-
3/21/2020,IA,Iowa,Carroll,1,0,-
3/21/2020,IA,Iowa,Dallas,5,0,-
3/21/2020,IA,Iowa,Dubuque,1,0,-
3/21/2020,IA,Iowa,Harrison,1,0,-
3/21/2020,IA,Iowa,Johnson,22,0,-
3/21/2020,IA,Iowa,Muscatine,1,0,-
3/21/2020,IA,Iowa,Polk,6,0,-
3/21/2020,IA,Iowa,Pottawattamie,1,0,-
3/21/2020,IA,Iowa,Washington,1,0,-
3/21/2020,IA,Iowa,Winneshiek,1,0,-
3/21/2020,AK,Alaska,Anchorage,4,-,-
3/21/2020,AK,Alaska,Gulf Coast,1,-,-
3/21/2020,AK,Alaska,Interior,6,-,-
3/21/2020,AK,Alaska,Mat-Su,0,-,-
3/21/2020,AK,Alaska,Northern,0,-,-
3/21/2020,AK,Alaska,Southeast,3,-,-
3/21/2020,AK,Alaska,Southwest,0,-,-
3/21/2020,CA,California,Los Angeles,351,4,–
3/21/2020,CA,California,Santa Clara,263,8,–
3/21/2020,CA,California,San Diego,159,0,–
3/21/2020,CA,California,San Mateo,110,1,–
3/21/2020,CA,California,San Francisco,84,0,–
3/21/2020,CA,California,Orange,78,0,–
3/21/2020,CA,California,Alameda[c],70,0,–
3/21/2020,CA,California,Sacramento,53,3,–
3/21/2020,CA,California,Contra Costa,51,1,–
3/21/2020,CA,California,Marin,38,0,–
3/21/2020,CA,California,San Joaquin,31,2,–
3/21/2020,CA,California,Riverside,30,5,–
3/21/2020,CA,California,Ventura,26,0,–
3/21/2020,CA,California,Sonoma,22,1,0
3/21/2020,CA,California,San Luis Obispo,21,0,–
3/21/2020,CA,California,Santa Cruz,15,0,–
3/21/2020,CA,California,Solano,14,0,–
3/21/2020,CA,California,Santa Barbara,13,0,0
3/21/2020,CA,California,Tulare,12,0,–
3/21/2020,CA,California,Monterey,11,0,0
3/21/2020,CA,California,San Bernardino,10,0,0
3/21/2020,CA,California,Placer,9,1,–
3/21/2020,CA,California,Fresno,6,0,–
3/21/2020,CA,California,Yolo,6,0,–
3/21/2020,CA,California,Stanislaus,5,0,–
3/21/2020,CA,California,San Benito,5,1,2
3/21/2020,CA,California,Kern,5,0,–
3/21/2020,CA,California,Imperial,4,0,–
3/21/2020,CA,California,Madera,3,0,1
3/21/2020,CA,California,Calaveras,2,0,–
3/21/2020,CA,California,Humboldt,1,0,1
3/21/2020,CA,California,Nevada,1,0,0
3/21/2020,CA,California,Shasta,1,0,–
3/21/2020,CA,California,Mendocino,1,0,–
3/21/2020,CA,California,As of 22 March 2020 (UTC),As of 22 March 2020 (UTC),As of 22 March 2020 (UTC),As of 22 March 2020 (UTC)
3/21/2020,CA,California,"^ Cases reported by each county's health department. County reporting standards vary: we list total cases where available, but some only report active cases; on the other hand some cases may be double-counted if a resident of one county got tested in another. ^ ""–"" denotes that no data is currently available for that county, not that the value is zero. ^ Including cases in the City of Berkeley compiled by Berkeleyside.","^ Cases reported by each county's health department. County reporting standards vary: we list total cases where available, but some only report active cases; on the other hand some cases may be double-counted if a resident of one county got tested in another. ^ ""–"" denotes that no data is currently available for that county, not that the value is zero. ^ Including cases in the City of Berkeley compiled by Berkeleyside.","^ Cases reported by each county's health department. County reporting standards vary: we list total cases where available, but some only report active cases; on the other hand some cases may be double-counted if a resident of one county got tested in another. ^ ""–"" denotes that no data is currently available for that county, not that the value is zero. ^ Including cases in the City of Berkeley compiled by Berkeleyside.","^ Cases reported by each county's health department. County reporting standards vary: we list total cases where available, but some only report active cases; on the other hand some cases may be double-counted if a resident of one county got tested in another. ^ ""–"" denotes that no data is currently available for that county, not that the value is zero. ^ Including cases in the City of Berkeley compiled by Berkeleyside."
3/21/2020,NM,New Mexico,Bernalillo County,32,-,-
3/21/2020,NM,New Mexico,Catron County,0,-,-
3/21/2020,NM,New Mexico,Chaves County,0,-,-
3/21/2020,NM,New Mexico,Cibola County,0,-,-
3/21/2020,NM,New Mexico,Colfax County,0,-,-
3/21/2020,NM,New Mexico,Curry County,0,-,-
3/21/2020,NM,New Mexico,De Baca County,0,-,-
3/21/2020,NM,New Mexico,Doña Ana County,2,-,-
3/21/2020,NM,New Mexico,Eddy County,0,-,-
3/21/2020,NM,New Mexico,Grant County,0,-,-
3/21/2020,NM,New Mexico,Guadalupe County,0,-,-
3/21/2020,NM,New Mexico,Harding County,0,-,-
3/21/2020,NM,New Mexico,Hidalgo County,0,-,-
3/21/2020,NM,New Mexico,Lea County,1,-,-
3/21/2020,NM,New Mexico,Lincoln County,0,-,-
3/21/2020,NM,New Mexico,Los Alamos County,0,-,-
3/21/2020,NM,New Mexico,Luna County,0,-,-
3/21/2020,NM,New Mexico,McKinley County,1,-,-
3/21/2020,NM,New Mexico,Mora County,0,-,-
3/21/2020,NM,New Mexico,Otero County,0,-,-
3/21/2020,NM,New Mexico,Quay County,0,-,-
3/21/2020,NM,New Mexico,Rio Arriba County,0,-,-
3/21/2020,NM,New Mexico,Roosevelt County,0,-,-
3/21/2020,NM,New Mexico,San Juan County,0,-,-
3/21/2020,NM,New Mexico,San Miguel County,1,-,-
3/21/2020,NM,New Mexico,Sandoval County,7,-,-
3/21/2020,NM,New Mexico,Santa Fe County,8,-,-
3/21/2020,NM,New Mexico,Sierra County,0,-,-
3/21/2020,NM,New Mexico,Socorro County,2,-,-
3/21/2020,NM,New Mexico,Taos County,3,-,-
3/21/2020,NM,New Mexico,Torrance County,0,-,-
3/21/2020,NM,New Mexico,Union County,0,-,-
3/21/2020,NM,New Mexico,Valencia County,0,-,-
3/21/2020,MN,Minnesota,Anoka,5,-,
3/21/2020,MN,Minnesota,Benton,1,-,
3/21/2020,MN,Minnesota,Blue Earth,2,-,
3/21/2020,MN,Minnesota,Carver,3,-,
3/21/2020,MN,Minnesota,Chisago,1,-,
3/21/2020,MN,Minnesota,Clay,1,-,
3/21/2020,MN,Minnesota,Dakota,7,-,
3/21/2020,MN,Minnesota,Fillmore,2,-,
3/21/2020,MN,Minnesota,Hennepin,45,-,
3/21/2020,MN,Minnesota,Martin,4,-,
3/21/2020,MN,Minnesota,Mower,1,-,
3/21/2020,MN,Minnesota,Nicollet,2,-,
3/21/2020,MN,Minnesota,Olmsted,11,-,
3/21/2020,MN,Minnesota,Ramsey,16,-,
3/21/2020,MN,Minnesota,Renville,1,-,
3/21/2020,MN,Minnesota,Rice,1,-,
3/21/2020,MN,Minnesota,Scott,2,-,
3/21/2020,MN,Minnesota,Stearns,4,-,
3/21/2020,MN,Minnesota,Waseca,1,-,
3/21/2020,MN,Minnesota,Washington,3,-,
3/21/2020,MN,Minnesota,Wright,2,-,
3/21/2020,MS,Mississippi,Attala,1,-,-
3/21/2020,MS,Mississippi,Clay,1,-,-
3/21/2020,MS,Mississippi,Coahoma,2,-,-
3/21/2020,MS,Mississippi,De Soto,9,-,-
3/21/2020,MS,Mississippi,Forrest,1,-,-
3/21/2020,MS,Mississippi,Franklin,1,-,-
3/21/2020,MS,Mississippi,George,1,-,-
3/21/2020,MS,Mississippi,Grenada,1,-,-
3/21/2020,MS,Mississippi,Hancock,1,-,-
3/21/2020,MS,Mississippi,Harrison,2,-,-
3/21/2020,MS,Mississippi,Hinds,7,-,-
3/21/2020,MS,Mississippi,Itawamba,3,-,-
3/21/2020,MS,Mississippi,Lafayette,1,-,-
3/21/2020,MS,Mississippi,Leake,1,-,-
3/21/2020,MS,Mississippi,Lee,4,-,-
3/21/2020,MS,Mississippi,Lincoln,1,-,-
3/21/2020,MS,Mississippi,Lowndes,4,-,-
3/21/2020,MS,Mississippi,Madison,4,-,-
3/21/2020,MS,Mississippi,Marshall,1,-,-
3/21/2020,MS,Mississippi,Panola,1,-,-
3/21/2020,MS,Mississippi,Pearl River,2,-,-
3/21/2020,MS,Mississippi,Pike,1,-,-
3/21/2020,MS,Mississippi,Rankin,4,-,-
3/21/2020,MS,Mississippi,Simpson,1,-,-
3/21/2020,MS,Mississippi,Tunica,1,-,-
3/21/2020,MS,Mississippi,Union,1,-,-
3/21/2020,MS,Mississippi,Washington,1,-,-
3/21/2020,MS,Mississippi,Total,60,-,-
3/21/2020,OK,Oklahoma,Canadian,2,-,-
3/21/2020,OK,Oklahoma,Cleveland,12,-,-
3/21/2020,OK,Oklahoma,Custer,1,-,-
3/21/2020,OK,Oklahoma,Garvin,2,-,-
3/21/2020,OK,Oklahoma,Grady,1,-,-
3/21/2020,OK,Oklahoma,Jackson,1,-,-
3/21/2020,OK,Oklahoma,Kay,3,-,-
3/21/2020,OK,Oklahoma,Logan,1,-,-
3/21/2020,OK,Oklahoma,McClain,1,-,-
3/21/2020,OK,Oklahoma,Oklahoma,20,-,-
3/21/2020,OK,Oklahoma,Pawnee,2,-,-
3/21/2020,OK,Oklahoma,Payne,1,-,-
3/21/2020,OK,Oklahoma,Tulsa,5,-,-
3/21/2020,OK,Oklahoma,Total,53,-,-
3/21/2020,OH,Ohio,Ashland,1,-,-
3/21/2020,OH,Ohio,Ashtabula,1,-,-
3/21/2020,OH,Ohio,Belmont,2,-,-
3/21/2020,OH,Ohio,Butler,16,-,-
3/21/2020,OH,Ohio,Clark,1,-,-
3/21/2020,OH,Ohio,Clermont,2,-,-
3/21/2020,OH,Ohio,Coshocton,2,-,-
3/21/2020,OH,Ohio,Cuyahoga,92,-,-
3/21/2020,OH,Ohio,Darke,1,-,-
3/21/2020,OH,Ohio,Defiance,2,-,-
3/21/2020,OH,Ohio,Delaware,4,-,-
3/21/2020,OH,Ohio,Erie,1,-,-
3/21/2020,OH,Ohio,Franklin,21,-,-
3/21/2020,OH,Ohio,Gallia,1[15],-,-
3/21/2020,OH,Ohio,Geauga,1,-,-
3/21/2020,OH,Ohio,Hamilton,8,-,-
3/21/2020,OH,Ohio,Huron,1,-,-
3/21/2020,OH,Ohio,Lake,4,-,-
3/21/2020,OH,Ohio,Licking,1,-,-
3/21/2020,OH,Ohio,Lorain,14,-,-
3/21/2020,OH,Ohio,Lucas,4,-,-
3/21/2020,OH,Ohio,Mahoning,14,-,-
3/21/2020,OH,Ohio,Marion,1,-,-
3/21/2020,OH,Ohio,Medina,9,-,-
3/21/2020,OH,Ohio,Miami,11,-,-
3/21/2020,OH,Ohio,Montgomery,1,-,-
3/21/2020,OH,Ohio,Richland,1,-,-
3/21/2020,OH,Ohio,Stark,8,-,-
3/21/2020,OH,Ohio,Summit,15,-,-
3/21/2020,OH,Ohio,Trumbull,3,-,-
3/21/2020,OH,Ohio,Tuscarawas,1,-,-
3/21/2020,OH,Ohio,Union,1,-,-
3/21/2020,OH,Ohio,Warren,2,-,-
3/21/2020,OH,Ohio,Total OH cases,247,-,-
3/21/2020,TX,Texas,Bell,3,-,-
3/21/2020,TX,Texas,Bexar,22,-,-
3/21/2020,TX,Texas,Bowie,1,-,-
3/21/2020,TX,Texas,Brazoria,4,-,-
3/21/2020,TX,Texas,Brazos,2,-,-
3/21/2020,TX,Texas,Brown,1,-,-
3/21/2020,TX,Texas,Cameron,1,-,-
3/21/2020,TX,Texas,Castro,1,-,-
3/21/2020,TX,Texas,Collin,13,-,-
3/21/2020,TX,Texas,Crane,1,-,-
3/21/2020,TX,Texas,Dallas,29,-,-
3/21/2020,TX,Texas,Deaf Smith,1,-,-
3/21/2020,TX,Texas,Denton,9,-,-
3/21/2020,TX,Texas,DeWitt,1,-,-
3/21/2020,TX,Texas,El Paso,8,-,-
3/21/2020,TX,Texas,Ellis,2,-,-
3/21/2020,TX,Texas,Fannin,1,-,-
3/21/2020,TX,Texas,Fort Bend,11,-,-
3/21/2020,TX,Texas,Galveston,6,-,-
3/21/2020,TX,Texas,Gregg,1,-,-
3/21/2020,TX,Texas,Harris,25,-,-
3/21/2020,TX,Texas,Hays,5,-,-
3/21/2020,TX,Texas,Hockley,2,-,-
3/21/2020,TX,Texas,Johnson,2,-,-
3/21/2020,TX,Texas,Lavaca,1,-,-
3/21/2020,TX,Texas,Lubbock,2,-,-
3/21/2020,TX,Texas,Matagorda,3,-,-
3/21/2020,TX,Texas,McLennan,7,-,-
3/21/2020,TX,Texas,Medina,1,-,-
3/21/2020,TX,Texas,Midland,1,-,-
3/21/2020,TX,Texas,Montgomery,4,-,-
3/21/2020,TX,Texas,Oldham,1,-,-
3/21/2020,TX,Texas,Potter,2,-,-
3/21/2020,TX,Texas,Rusk,1,-,-
3/21/2020,TX,Texas,Smith,5,-,-
3/21/2020,TX,Texas,Tarrant,8,-,-
3/21/2020,TX,Texas,Travis,22,-,-
3/21/2020,TX,Texas,Webb,2,-,-
3/21/2020,TX,Texas,Wichita,1,-,-
3/21/2020,TX,Texas,Williamson,8,-,-
3/21/2020,TX,Texas,Pending County Assignment,83,-,-
3/22/2020,PA,Pennsylvania,Adams,5,0,-
3/22/2020,PA,Pennsylvania,Allegheny,40,1,-
3/22/2020,PA,Pennsylvania,Beaver,3,0,-
3/22/2020,PA,Pennsylvania,Berks,13,0,-
3/22/2020,PA,Pennsylvania,Bucks,32,0,-
3/22/2020,PA,Pennsylvania,Butler,1,0,-
3/22/2020,PA,Pennsylvania,Centre,1,0,-
3/22/2020,PA,Pennsylvania,Chester,23,0,-
3/22/2020,PA,Pennsylvania,Columbia,1,0,-
3/22/2020,PA,Pennsylvania,Cumberland,11,0,-
3/22/2020,PA,Pennsylvania,Dauphin,1,0,-
3/22/2020,PA,Pennsylvania,Delaware,33,0,-
3/22/2020,PA,Pennsylvania,Erie,2,0,-
3/22/2020,PA,Pennsylvania,Fayette,1,0,-
3/22/2020,PA,Pennsylvania,Franklin,1,0,-
3/22/2020,PA,Pennsylvania,Lackawanna,6,0,-
3/22/2020,PA,Pennsylvania,Lancaster,6,0,-
3/22/2020,PA,Pennsylvania,Lebanon,3,0,-
3/22/2020,PA,Pennsylvania,Lehigh,19,0,-
3/22/2020,PA,Pennsylvania,Luzerne,7,0,-
3/22/2020,PA,Pennsylvania,Mercer,1,0,-
3/22/2020,PA,Pennsylvania,Monroe,31,0,-
3/22/2020,PA,Pennsylvania,Montgomery,87,0,-
3/22/2020,PA,Pennsylvania,Montour,1,0,-
3/22/2020,PA,Pennsylvania,Northampton,21,1,-
3/22/2020,PA,Pennsylvania,Philadelphia,91,0,-
3/22/2020,PA,Pennsylvania,Pike,3,0,-
3/22/2020,PA,Pennsylvania,Potter,1,0,-
3/22/2020,PA,Pennsylvania,Schuylkill,1,0,-
3/22/2020,PA,Pennsylvania,Washington,7,0,-
3/22/2020,PA,Pennsylvania,Wayne,2,0,-
3/22/2020,PA,Pennsylvania,Westmoreland,4,0,-
3/22/2020,PA,Pennsylvania,York,10,0,-
3/22/2020,LA,Louisiana,Ascension,12,0,-
3/22/2020,LA,Louisiana,Assumption,1,0,-
3/22/2020,LA,Louisiana,Avoyelles,1,0,-
3/22/2020,LA,Louisiana,Beauregard,1,0,-
3/22/2020,LA,Louisiana,Bienville,1,0,-
3/22/2020,LA,Louisiana,Bossier,5,0,-
3/22/2020,LA,Louisiana,Caddo,15,0,-
3/22/2020,LA,Louisiana,Calcasieu,4,0,-
3/22/2020,LA,Louisiana,Catahoula,1,1,-
3/22/2020,LA,Louisiana,Claiborne,1,0,-
3/22/2020,LA,Louisiana,DeSoto,2,0,-
3/22/2020,LA,Louisiana,East Baton Rouge,18,0,-
3/22/2020,LA,Louisiana,Evangeline,2,0,-
3/22/2020,LA,Louisiana,Iberia,2,0,-
3/22/2020,LA,Louisiana,Iberville,2,0,-
3/22/2020,LA,Louisiana,Jefferson,166,3,-
3/22/2020,LA,Louisiana,Lafayette,6,0,-
3/22/2020,LA,Louisiana,Lafourche,11,0,-
3/22/2020,LA,Louisiana,Livingston,2,0,-
3/22/2020,LA,Louisiana,Orleans,418,15,-
3/22/2020,LA,Louisiana,Ouachita,2,0,-
3/22/2020,LA,Louisiana,Plaquemines,4,0,-
3/22/2020,LA,Louisiana,Rapides,2,0,-
3/22/2020,LA,Louisiana,St. Bernard,6,0,-
3/22/2020,LA,Louisiana,St. Charles,7,0,-
3/22/2020,LA,Louisiana,St. James,1,1,-
3/22/2020,LA,Louisiana,St. John the Baptist,9,0,-
3/22/2020,LA,Louisiana,St. Landry,3,0,-
3/22/2020,LA,Louisiana,St. Mary,1,0,-
3/22/2020,LA,Louisiana,St. Tammany,22,0,-
3/22/2020,LA,Louisiana,Tangipahoa,3,0,-
3/22/2020,LA,Louisiana,Terrebonne,11,0,-
3/22/2020,LA,Louisiana,Washington,2,0,-
3/22/2020,LA,Louisiana,Webster,1,0,-
3/22/2020,LA,Louisiana,West Baton Rouge,3,0,-
3/22/2020,LA,Louisiana,Under Investigation,9,0,-
3/22/2020,MI,Michigan,Bay,1,0,-
3/22/2020,MI,Michigan,Barry,1,0,-
3/22/2020,MI,Michigan,Berrien,2,0,-
3/22/2020,MI,Michigan,Calhoun,1,0,-
3/22/2020,MI,Michigan,Charlevoix,1,0,-
3/22/2020,MI,Michigan,Clare,1,0,-
3/22/2020,MI,Michigan,Clinton,2,0,-
3/22/2020,MI,Michigan,Eaton,2,0,-
3/22/2020,MI,Michigan,Genesee,7,0,-
3/22/2020,MI,Michigan,Ingham,11,0,-
3/22/2020,MI,Michigan,Jackson,1,0,-
3/22/2020,MI,Michigan,Kent,21,1,-
3/22/2020,MI,Michigan,Leelanau,1,0,-
3/22/2020,MI,Michigan,Livingston,6,0,-
3/22/2020,MI,Michigan,Macomb,101,1,-
3/22/2020,MI,Michigan,Midland,3,0,-
3/22/2020,MI,Michigan,Monroe,3,0,-
3/22/2020,MI,Michigan,Montcalm,1,0,-
3/22/2020,MI,Michigan,Oakland,229,3,-
3/22/2020,MI,Michigan,Otsego,1,0,-
3/22/2020,MI,Michigan,Ottawa,2,0,-
3/22/2020,MI,Michigan,Saginaw,1,0,-
3/22/2020,MI,Michigan,St. Clair,7,0,-
3/22/2020,MI,Michigan,Tuscola,1,0,-
3/22/2020,MI,Michigan,Washtenaw,29,0,-
3/22/2020,MI,Michigan,Wayne,349,3,-
3/22/2020,MI,Michigan,Wexford,1,0,-
3/22/2020,MI,Michigan,Out-of-State*,1,0,-
3/22/2020,MI,Michigan,"*Patient is not a resident, but is being treated within the state of Michigan.","*Patient is not a resident, but is being treated within the state of Michigan.","*Patient is not a resident, but is being treated within the state of Michigan.",-
3/22/2020,CO,Colorado,Adams,14,0,-
3/22/2020,CO,Colorado,Arapahoe,40,0,-
3/22/2020,CO,Colorado,Boulder,30,0,-
3/22/2020,CO,Colorado,Broomfield,2,0,-
3/22/2020,CO,Colorado,Chaffee,2,0,-
3/22/2020,CO,Colorado,Crowley,1,1,-
3/22/2020,CO,Colorado,Clear Creek,3,0,-
3/22/2020,CO,Colorado,Denver,97,0,-
3/22/2020,CO,Colorado,Douglas,27,0,-
